id,latitude,longitude,L12,L13,L14,L15,L16,L17
281995966957024,40.706810348187,-73.997835376979,89c25a3,89c25a3c,89c25a3b,89c25a3b4,89c25a3b3,89c25a3b24
511998399938487,40.79776649084,-73.951544586279,89c2f61,89c2f61c,89c2f61b,89c2f61a4,89c2f61a5,89c2f61a4c
920726415446555,40.822404877945,-73.976146868144,89c2f65,89c2f64c,89c2f64f,89c2f64e4,89c2f64e1,89c2f64e14
399944777763851,40.782071653657,-73.955456325883,89c258b,89c258a4,89c258a3,89c258a34,89c258a31,89c258a314
297122005385733,40.728416042716,-73.958170173018,89c2595,89c25944,89c25941,89c25941c,89c25941d,89c25941c4
472290303830121,40.805013032336,-74.01051552016,89c2f7f,89c2f7e4,89c2f7e7,89c2f7e6c,89c2f7e6f,89c2f7e6ec
169741491703681,40.748794816799,-73.920419375818,89c25f3,89c25f24,89c25f27,89c25f26c,89c25f26f,89c25f26e4
151604616903689,40.787422292719,-73.975300740275,89c2589,89c25884,89c25885,89c258844,89c258847,89c258846c
459212975172118,40.805180144246,-73.939311440761,89c2f61,89c2f60c,89c2f60b,89c2f60bc,89c2f60bb,89c2f60bac
4134079019945958,40.745287449639,-73.958704028806,89c2593,89c25924,89c25923,89c259224,89c259227,89c259226c
227967735794615,40.75623925879,-73.936700928454,89c258d,89c258d4,89c258d3,89c258d2c,89c258d2d,89c258d2d4
625641668834694,40.749375722961,-74.008295020655,89c259d,89c259cc,89c259c9,89c259c84,89c259c87,89c259c874
813317516228999,40.803643403364,-73.942264577959,89c2f61,89c2f60c,89c2f60d,89c2f60c4,89c2f60c1,89c2f60c04
1448217475512860,40.777709655052,-73.947264431974,89c258b,89c258b4,89c258b1,89c258b04,89c258b07,89c258b07c
1306613403141495,40.784543698356,-73.927248646213,89c25f5,89c25f54,89c25f57,89c25f564,89c25f565,89c25f5654
995775224562958,40.813251502949,-73.990316043988,89c2f7d,89c2f7cc,89c2f7c9,89c2f7c9c,89c2f7c99,89c2f7c99c
2568246470144966,40.761996099406,-73.906055838145,89c25f1,89c25f14,89c25f13,89c25f134,89c25f137,89c25f137c
299922545083380,40.749022209373,-73.993728718487,89c259b,89c259ac,89c259af,89c259afc,89c259afd,89c259afcc
205194651414447,40.718027796174,-73.99105555448,89c2599,89c25984,89c25987,89c259874,89c259871,89c2598714
480171036433611,40.758736022213,-73.949609943787,89c258d,89c258dc,89c258db,89c258dac,89c258daf,89c258daec
259566255919362,40.783688842466,-73.943704323828,89c258b,89c258ac,89c258af,89c258aec,89c258aed,89c258aecc
495908691527035,40.820944452859,-73.97615081586,89c2f65,89c2f64c,89c2f64f,89c2f64e4,89c2f64e7,89c2f64e64
3249799841789658,40.777456333686,-73.9029300313,89c25f7,89c25f64,89c25f65,89c25f64c,89c25f649,89c25f648c
146419277447459,40.715117010263,-73.966726047581,89c2597,89c25964,89c25963,89c259624,89c259623,89c2596234
339258330873063,40.75494811069,-73.989975074217,89c259b,89c259ac,89c259ad,89c259acc,89c259acb,89c259acbc
193345415850758,40.720540393563,-73.942725800748,89c2595,89c2594c,89c2594f,89c2594e4,89c2594e1,89c2594e14
515759936469793,40.727377778255,-73.985522031126,89c2599,89c2599c,89c2599d,89c2599d4,89c2599d1,89c2599d1c
1210024026169004,40.722182082909,-73.953274738588,89c2595,89c25944,89c25945,89c25944c,89c25944b,89c25944a4
342251420798663,40.711064645906,-73.99205993071,89c25a3,89c25a2c,89c25a2f,89c25a2f4,89c25a2f3,89c25a2f24
207025287897393,40.727425999197,-74.006853000909,89c259f,89c259f4,89c259f3,89c259f2c,89c259f2d,89c259f2cc
218182439643416,40.73196843,-73.92551382,89c25ed,89c25ecc,89c25ec9,89c25ec8c,89c25ec8b,89c25ec8b4
945130222970872,40.72526273903,-74.015835452562,89c259f,89c259f4,89c259f1,89c259f0c,89c259f0d,89c259f0d4
189546003040218,40.791568255276,-73.978959687613,89c2589,89c25884,89c25881,89c25881c,89c25881b,89c25881a4
748684275797852,40.808161933994,-73.946383552651,89c2f61,89c2f60c,89c2f60d,89c2f60d4,89c2f60d5,89c2f60d44
1251971788579171,40.722646091936,-73.957964177676,89c2595,89c25944,89c25943,89c25942c,89c25942d,89c25942c4
820580971908884,40.717909506568,-73.914804874048,89c25eb,89c25ebc,89c25ebd,89c25ebd4,89c25ebd1,89c25ebd04
473779873949196,40.740279497665,-73.973262424655,89c2591,89c2590c,89c2590f,89c2590e4,89c2590e5,89c2590e44
835284247077590,40.73877777967,-73.927226953812,89c25ed,89c25ed4,89c25ed1,89c25ed1c,89c25ed1b,89c25ed1b4
619764726089801,40.725749038752,-73.974555939681,89c2597,89c25974,89c25971,89c25970c,89c25970f,89c25970f4
833620583933319,40.831909983831,-73.972529223413,89c2f65,89c2f654,89c2f657,89c2f657c,89c2f657f,89c2f657ec
187635103214345,40.796408765601,-73.92946485939,89c2f5f,89c2f5fc,89c2f5fb,89c2f5fb4,89c2f5fb5,89c2f5fb54
204894354798737,40.827534741096,-73.93092691009,89c2f43,89c2f42c,89c2f42b,89c2f42b4,89c2f42b5,89c2f42b44
313061523662667,40.712010251642,-73.992868001959,89c25a3,89c25a2c,89c25a2f,89c25a2f4,89c25a2f3,89c25a2f34
177745880886110,40.756541901906,-73.93516699635,89c25f3,89c25f2c,89c25f2d,89c25f2d4,89c25f2d3,89c25f2d3c
366822071375521,40.774318803319,-73.908273627562,89c25f7,89c25f64,89c25f67,89c25f664,89c25f663,89c25f6624
204802221458027,40.832233431623,-74.010276397211,89c2f79,89c2f79c,89c2f799,89c2f7994,89c2f7993,89c2f7993c
225764332647457,40.760256110562,-73.907062215441,89c25f1,89c25f14,89c25f15,89c25f144,89c25f141,89c25f140c
823466248376361,40.829371772485,-73.937836512963,89c2f69,89c2f684,89c2f681,89c2f6804,89c2f6805,89c2f68044
298470035146057,40.721391467764,-73.949049249385,89c2595,89c25944,89c25945,89c259454,89c259455,89c2594544
4045578312201364,40.80328801618,-73.918893299289,89c2f5f,89c2f5ec,89c2f5e9,89c2f5e9c,89c2f5e99,89c2f5e984
3009589189323118,40.755899570221,-73.990565077258,89c259b,89c259ac,89c259ad,89c259acc,89c259acd,89c259accc
956253005130474,40.745667992644,-73.910198659934,89c25f1,89c25f1c,89c25f1f,89c25f1fc,89c25f1fd,89c25f1fcc
761949934683398,40.762969924629,-73.920673107178,89c25f3,89c25f3c,89c25f39,89c25f394,89c25f391,89c25f3904
184877536735954,40.706443986684,-73.963725980983,89c25bd,89c25bdc,89c25bdd,89c25bdc4,89c25bdc5,89c25bdc44
979742116177226,40.713008056356,-73.90075455068,89c25e9,89c25e9c,89c25e9b,89c25e9ac,89c25e9ab,89c25e9ab4
273109721222702,40.74116300484,-73.969873687071,89c2591,89c25914,89c25911,89c259104,89c259103,89c2591034
969411953601601,40.814526780781,-73.912817503276,89c2f5d,89c2f5cc,89c2f5c9,89c2f5c84,89c2f5c81,89c2f5c804
303602268159814,40.760490150425,-73.987299750798,89c2585,89c25854,89c25855,89c258544,89c258543,89c2585424
493723808709884,40.775016680642,-73.980626445565,89c2589,89c2588c,89c2588b,89c2588ac,89c2588ad,89c2588ad4
803845123869867,40.752713613898,-73.90002226406,89c25f1,89c25f04,89c25f05,89c25f054,89c25f055,89c25f0554
3932707426836199,40.753051066077,-73.992255078526,89c259b,89c259ac,89c259ad,89c259adc,89c259adb,89c259adb4
482275636311477,40.741662919874,-73.904301197845,89c25ef,89c25ee4,89c25ee3,89c25ee24,89c25ee25,89c25ee254
515258889832945,40.830284154333,-73.932212128457,89c2f43,89c2f42c,89c2f42b,89c2f42bc,89c2f42bb,89c2f42bbc
776051923074754,40.761911152522,-73.97050518508,89c258f,89c258e4,89c258e5,89c258e54,89c258e53,89c258e53c
1172276243211982,40.710192172818,-73.958087007679,89c25bf,89c25be4,89c25be1,89c25be04,89c25be07,89c25be06c
5802064913144881,40.773220598207,-73.906735949929,89c25f7,89c25f6c,89c25f69,89c25f68c,89c25f68b,89c25f68b4
3485275968240389,40.815598021058,-73.924462009471,89c2f5d,89c2f5dc,89c2f5db,89c2f5dac,89c2f5dab,89c2f5daac
1166625390483392,40.738660998603,-73.90220299924,89c25ef,89c25ee4,89c25ee3,89c25ee34,89c25ee37,89c25ee364
2619212928371183,40.713177725365,-74.004170255455,89c25a3,89c25a24,89c25a23,89c25a224,89c25a223,89c25a222c
1347157575668722,40.746567329906,-73.917986134693,89c25f3,89c25f24,89c25f21,89c25f20c,89c25f20b,89c25f20b4
171029971614964,40.724192134091,-73.906269913624,89c25e9,89c25e94,89c25e93,89c25e934,89c25e935,89c25e9354
807903770128169,40.713077309921,-73.953933494163,89c2595,89c2595c,89c2595f,89c2595f4,89c2595f3,89c2595f34
468695144426934,40.777056404431,-73.909536580311,89c25f7,89c25f64,89c25f67,89c25f674,89c25f671,89c25f6704
4287740964577582,40.724979771757,-73.906185947122,89c25ef,89c25eec,89c25eed,89c25eecc,89c25eecb,89c25eecac
254052576479443,40.713083627534,-73.908003875866,89c25e9,89c25e9c,89c25e99,89c25e99c,89c25e999,89c25e9994
182415987087808,40.759303422169,-73.953389187977,89c258d,89c258dc,89c258db,89c258db4,89c258db7,89c258db64
364447198300742,40.735674726359,-73.975713066848,89c2591,89c2590c,89c2590d,89c2590cc,89c2590c9,89c2590c94
932229004297932,40.775320517901,-73.900458615613,89c25f7,89c25f7c,89c25f7b,89c25f7ac,89c25f7ad,89c25f7ad4
356512925895855,40.76850321451,-73.9908699333,89c2585,89c2585c,89c2585b,89c2585a4,89c2585a5,89c2585a4c
515325916579089,40.712386999933,-74.008194,89c25a1,89c25a1c,89c25a19,89c25a18c,89c25a18f,89c25a18ec
381442349694933,40.728110567796,-73.949238351698,89c2595,89c25944,89c25947,89c25947c,89c25947b,89c25947b4
4278613778839444,40.74773283207,-73.940701789243,89c2593,89c2592c,89c2592b,89c2592a4,89c2592a3,89c2592a3c
3928001747321060,40.753564028729,-73.900212270566,89c25f1,89c25f0c,89c25f0f,89c25f0fc,89c25f0ff,89c25f0ffc
293475635829929,40.752917786996,-73.987600258642,89c259b,89c259ac,89c259ab,89c259abc,89c259ab9,89c259ab9c
1136498426868904,40.750602930472,-74.002770223035,89c259b,89c259b4,89c259b7,89c259b6c,89c259b6f,89c259b6e4
315887063389975,40.71582699541,-73.972583798381,89c2597,89c2597c,89c2597d,89c2597d4,89c2597d3,89c2597d3c
132920385485969,40.780219782575,-73.927041633834,89c25f5,89c25f54,89c25f51,89c25f50c,89c25f50f,89c25f50e4
135164121895893,40.761090424529,-74.006369750367,89c2585,89c2584c,89c2584b,89c2584a4,89c2584a7,89c2584a7c
1316100208847276,40.747070972525,-73.920802994848,89c25f3,89c25f24,89c25f27,89c25f274,89c25f277,89c25f2774
1441705502860149,40.815254187984,-73.930715515641,89c2f5d,89c2f5dc,89c2f5d9,89c2f5d9c,89c2f5d99,89c2f5d98c
502557944203658,40.799260303628,-73.959145373711,89c2f61,89c2f61c,89c2f619,89c2f6184,89c2f6187,89c2f61874
946100689511093,40.738191978986,-73.926653111229,89c25ed,89c25ed4,89c25ed1,89c25ed04,89c25ed03,89c25ed034
210501014220565,40.784429439409,-73.945409737808,89c258b,89c258ac,89c258a9,89c258a8c,89c258a8d,89c258a8d4
220778656184751,40.832838281854,-73.935606417687,89c2f43,89c2f42c,89c2f429,89c2f429c,89c2f429f,89c2f429fc
1037683623641208,40.719251793181,-73.940874338066,89c2595,89c25954,89c25953,89c259524,89c259521,89c259520c
487241065754047,40.721823251217,-73.943901268298,89c2595,89c2594c,89c2594f,89c2594e4,89c2594e5,89c2594e5c
2910638182557947,40.775320933482,-73.967782807564,89c2589,89c25894,89c25893,89c25893c,89c25893b,89c25893ac
1577875705748927,40.7923368546,-73.952552354652,89c2f61,89c2f61c,89c2f61d,89c2f61dc,89c2f61dd,89c2f61dcc
3814208278676406,40.711588523881,-73.964798023731,89c25bd,89c25bdc,89c25bdf,89c25bdf4,89c25bdf3,89c25bdf34
482953622930623,40.831161623523,-73.943299314317,89c2f69,89c2f684,89c2f687,89c2f686c,89c2f686d,89c2f686dc
181018570545530,40.760890745099,-73.915331032528,89c25f3,89c25f3c,89c25f3f,89c25f3e4,89c25f3e7,89c25f3e7c
503804141070452,40.817235059248,-73.922452308115,89c2f5d,89c2f5cc,89c2f5cf,89c2f5cfc,89c2f5cfb,89c2f5cfbc
446806356768709,40.81247760579,-73.955527473075,89c2f67,89c2f66c,89c2f66b,89c2f66b4,89c2f66b1,89c2f66b0c
814244619187031,40.763938828779,-73.966234568047,89c258f,89c258ec,89c258ef,89c258ef4,89c258ef3,89c258ef3c
303089101410543,40.768667068452,-73.9490341881,89c258d,89c258c4,89c258c7,89c258c7c,89c258c7d,89c258c7c4
3874913185955559,40.816365560359,-73.928297007715,89c2f5d,89c2f5dc,89c2f5db,89c2f5da4,89c2f5da7,89c2f5da74
1767164666790631,40.783515270883,-73.970685979415,89c2589,89c2589c,89c2589b,89c2589ac,89c2589ab,89c2589aac
197608928695131,40.761756283075,-73.982837192325,89c258f,89c258fc,89c258f9,89c258f8c,89c258f89,89c258f89c
1144078929426832,40.77656030638,-73.954638722258,89c258b,89c258bc,89c258bd,89c258bc4,89c258bc1,89c258bc14
474537187212825,40.730266045286,-73.984133870923,89c2599,89c2599c,89c2599d,89c2599dc,89c2599df,89c2599de4
3027441207540216,40.723057323326,-73.994937486886,89c2599,89c2598c,89c2598f,89c2598f4,89c2598f5,89c2598f5c
275975840744677,40.767254568589,-73.974576643945,89c258f,89c258f4,89c258f1,89c258f14,89c258f11,89c258f10c
1416369945373633,40.824024914095,-73.934384713019,89c2f5d,89c2f5d4,89c2f5d5,89c2f5d5c,89c2f5d5b,89c2f5d5bc
497691338081579,40.758046650185,-73.92412541916,89c25f3,89c25f3c,89c25f3b,89c25f3ac,89c25f3a9,89c25f3a9c
2982817218624486,40.760089599446,-73.937346762517,89c258d,89c258cc,89c258cd,89c258cd4,89c258cd3,89c258cd3c
295354592095191,40.759303677998,-73.914186956838,89c25f3,89c25f3c,89c25f3d,89c25f3dc,89c25f3dd,89c25f3dc4
1807069096132532,40.772280162741,-73.919735170935,89c25f5,89c25f44,89c25f45,89c25f444,89c25f447,89c25f446c
2981875318749059,40.816796043802,-73.92031041639,89c2f5d,89c2f5cc,89c2f5cf,89c2f5cf4,89c2f5cf1,89c2f5cf14
1121400011660259,40.76688661017,-74.018751986212,89c2583,89c2582c,89c2582f,89c2582e4,89c2582e3,89c2582e24
484319802985360,40.743795295125,-73.975591079721,89c2591,89c2590c,89c2590f,89c2590f4,89c2590f7,89c2590f64
304939471010784,40.773852055116,-73.969316641233,89c2589,89c25894,89c25893,89c25892c,89c25892d,89c25892c4
135193121976454,40.785545730766,-73.973974770584,89c2589,89c25884,89c25885,89c258854,89c258851,89c2588504
525071748500943,40.716195089035,-73.96398461931,89c2597,89c25964,89c25961,89c259614,89c259617,89c259616c
813951596226435,40.743557532,-73.91432460083,89c25ed,89c25edc,89c25edf,89c25edfc,89c25edfb,89c25edfbc
973616200133483,40.785981879031,-73.955167592208,89c258b,89c258a4,89c258a1,89c258a14,89c258a17,89c258a164
504603060731810,40.792929122005,-73.921992424935,89c2f5f,89c2f5f4,89c2f5f1,89c2f5f0c,89c2f5f0f,89c2f5f0fc
488018522443210,40.723803623317,-73.961364592509,89c2597,89c2596c,89c25969,89c259684,89c259685,89c2596844
3820957348027384,40.759549987438,-73.940139501772,89c258d,89c258cc,89c258cd,89c258cdc,89c258cd9,89c258cd94
501451074439055,40.707613731882,-73.928845445294,89c25c1,89c25c04,89c25c03,89c25c024,89c25c021,89c25c020c
313932180269037,40.814292315009,-73.984540214451,89c2f7d,89c2f7cc,89c2f7cb,89c2f7cac,89c2f7ca9,89c2f7ca9c
137661508380036,40.76369578301,-73.905230679187,89c25f1,89c25f14,89c25f13,89c25f134,89c25f135,89c25f134c
1140378449809854,40.722214821782,-73.946516992731,89c2595,89c2594c,89c2594f,89c2594fc,89c2594f9,89c2594f9c
473816240549412,40.73743132945,-73.975767380052,89c2591,89c2590c,89c2590d,89c2590c4,89c2590c7,89c2590c6c
368825627901269,40.747917568926,-73.911933601911,89c25f1,89c25f1c,89c25f1f,89c25f1f4,89c25f1f7,89c25f1f7c
283936616612563,40.728475535905,-73.912071451497,89c25ef,89c25eec,89c25eeb,89c25eea4,89c25eea7,89c25eea74
1176179522795255,40.835894231531,-74.017832193358,89c2f79,89c2f79c,89c2f79d,89c2f79cc,89c2f79cd,89c2f79ccc
466177274669650,40.734063915357,-74.004444404637,89c2599,89c25994,89c25995,89c25994c,89c259949,89c2599494
377499786935366,40.769873560607,-73.906731082814,89c25f7,89c25f6c,89c25f69,89c25f694,89c25f695,89c25f694c
971271230298232,40.805717810653,-74.009994659449,89c2f7f,89c2f7e4,89c2f7e7,89c2f7e6c,89c2f7e6f,89c2f7e6fc
302792184902757,40.804820400651,-73.923602860252,89c2f5f,89c2f5ec,89c2f5e9,89c2f5e84,89c2f5e81,89c2f5e80c
395186194891431,40.749295680609,-73.98838039119,89c259b,89c259ac,89c259a9,89c259a94,89c259a93,89c259a934
907012073486759,40.723730161928,-73.9682651935,89c2597,89c2596c,89c2596f,89c2596f4,89c2596f7,89c2596f7c
3897745406991383,40.762716471882,-74.00037126848,89c2585,89c2584c,89c2584f,89c2584ec,89c2584eb,89c2584eac
818006045738022,40.708168,-74.01178,89c25a1,89c25a14,89c25a17,89c25a174,89c25a173,89c25a1734
900095377451937,40.753811765634,-73.981760317687,89c2591,89c25904,89c25901,89c259004,89c259001,89c2590014
305299884325879,40.722287437706,-73.997338932621,89c2599,89c2598c,89c25989,89c25988c,89c25988d,89c25988d4
3830186170399678,40.754628141849,-73.991821440099,89c259b,89c259ac,89c259ad,89c259ad4,89c259ad1,89c259ad1c
318057113044770,40.74554166759,-73.942149498067,89c2593,89c2592c,89c25929,89c259294,89c259295,89c259295c
483631049419210,40.77261799058,-73.953401902153,89c258b,89c258bc,89c258b9,89c258b8c,89c258b8d,89c258b8d4
989895438215217,40.750130211638,-73.988567495916,89c259b,89c259ac,89c259a9,89c259a94,89c259a95,89c259a94c
276359990788278,40.705941578747,-73.960303658224,89c25bd,89c25bdc,89c25bdd,89c25bddc,89c25bdd9,89c25bdd94
4113639125362127,40.785799200142,-73.976248042281,89c2589,89c25884,89c25885,89c25885c,89c25885d,89c25885cc
2570786116560427,40.800664510956,-73.957673451112,89c2f61,89c2f61c,89c2f619,89c2f6184,89c2f6183,89c2f61824
930214164421894,40.769611664781,-73.913435434945,89c25f5,89c25f44,89c25f41,89c25f41c,89c25f41f,89c25f41f4
264835065388739,40.818898765368,-73.934222248414,89c2f5d,89c2f5d4,89c2f5d7,89c2f5d7c,89c2f5d7b,89c2f5d7bc
1427685507567111,40.719140967527,-73.941878517175,89c2595,89c25954,89c25951,89c25951c,89c25951f,89c25951fc
331560754994729,40.807020389614,-73.969677293749,89c2f63,89c2f63c,89c2f63b,89c2f63a4,89c2f63a3,89c2f63a24
296896038695987,40.725074729907,-74.00994484111,89c259f,89c259f4,89c259f3,89c259f3c,89c259f39,89c259f39c
228727752389182,40.710417272202,-73.985585728681,89c25a3,89c25a2c,89c25a2d,89c25a2cc,89c25a2c9,89c25a2c84
4018338151579769,40.829736271473,-73.932065168961,89c2f43,89c2f42c,89c2f42b,89c2f42bc,89c2f42bb,89c2f42ba4
1126487634484239,40.751172861,-73.91519245164,89c25f3,89c25f24,89c25f23,89c25f224,89c25f223,89c25f2234
490679345311632,40.801534077717,-73.913337207483,89c2f5f,89c2f5ec,89c2f5eb,89c2f5eb4,89c2f5eb3,89c2f5eb24
186537223371912,40.793134419164,-73.94337162153,89c2f61,89c2f604,89c2f603,89c2f603c,89c2f6039,89c2f60394
476786400104862,40.747476488264,-74.008016161429,89c259d,89c259c4,89c259c7,89c259c7c,89c259c7b,89c259c7bc
327243178842964,40.766190735083,-73.944783776413,89c258d,89c258cc,89c258c9,89c258c94,89c258c91,89c258c91c
354101279466934,40.835265983223,-74.016702391739,89c2f79,89c2f79c,89c2f79d,89c2f79cc,89c2f79cf,89c2f79cec
362799465155047,40.771898769504,-73.98661372791,89c2585,89c2585c,89c2585f,89c2585ec,89c2585ef,89c2585ee4
134112868696421,40.710864643617,-73.962067673433,89c25bd,89c25bdc,89c25bdf,89c25bdfc,89c25bdfb,89c25bdfa4
470640217559433,40.788590101372,-73.937843474027,89c2f61,89c2f604,89c2f601,89c2f6004,89c2f6003,89c2f60024
2747658158879964,40.755387887517,-73.921936109726,89c25f3,89c25f24,89c25f25,89c25f254,89c25f253,89c25f2524
1659719674219851,40.781224270855,-73.98351875425,89c2587,89c25864,89c25863,89c258624,89c258627,89c2586274
232370785329202,40.751216360464,-73.908349462326,89c25f1,89c25f1c,89c25f19,89c25f194,89c25f191,89c25f1914
114121184059666,40.773839959308,-73.930846130812,89c25f5,89c25f4c,89c25f4d,89c25f4c4,89c25f4c3,89c25f4c3c
812365636384727,40.813928745379,-73.955852794565,89c2f67,89c2f66c,89c2f66b,89c2f66bc,89c2f66bb,89c2f66bb4
296939998716895,40.777912874564,-73.9383234584,89c258b,89c258b4,89c258b3,89c258b2c,89c258b29,89c258b284
314262270267400,40.706029351317,-73.922040001386,89c25c1,89c25c1c,89c25c1d,89c25c1d4,89c25c1d7,89c25c1d6c
223634399527368,40.760771854129,-73.967105437894,89c258f,89c258e4,89c258e5,89c258e5c,89c258e5b,89c258e5b4
1569795543411666,40.78674184,-73.97226225,89c2589,89c25884,89c25885,89c25884c,89c25884d,89c25884c4
471614767424864,40.727628978404,-73.959322802606,89c2595,89c25944,89c25941,89c25941c,89c25941f,89c25941fc
216343443228152,40.729107007346,-74.010963993015,89c259f,89c259f4,89c259f3,89c259f24,89c259f21,89c259f20c
2303674903119817,40.81696138589,-73.930907253116,89c2f5d,89c2f5d4,89c2f5d7,89c2f5d74,89c2f5d75,89c2f5d75c
1833110383515860,40.819662734097,-73.958074077481,89c2f67,89c2f66c,89c2f669,89c2f6684,89c2f6681,89c2f66814
299984568264520,40.718890162372,-73.913953395173,89c25eb,89c25ebc,89c25ebd,89c25ebdc,89c25ebdb,89c25ebdbc
1348990522148610,40.772882935196,-73.949800473519,89c258b,89c258bc,89c258b9,89c258b9c,89c258b9b,89c258b9b4
159988765985548,40.793888398874,-73.92107616427,89c2f5f,89c2f5f4,89c2f5f1,89c2f5f1c,89c2f5f1b,89c2f5f1b4
820725031970902,40.707358809671,-73.990404897948,89c25a3,89c25a2c,89c25a2f,89c25a2e4,89c25a2e3,89c25a2e3c
2592149694420429,40.821631123212,-73.925358472753,89c2f5d,89c2f5d4,89c2f5d3,89c2f5d24,89c2f5d21,89c2f5d214
504406234150684,40.794852456721,-73.920181330012,89c2f5f,89c2f5f4,89c2f5f1,89c2f5f1c,89c2f5f1d,89c2f5f1c4
826691671561396,40.80772954016,-73.920134464032,89c2f5d,89c2f5c4,89c2f5c3,89c2f5c24,89c2f5c25,89c2f5c24c
1992226907582631,40.782806146298,-73.973516395859,89c2589,89c2588c,89c2588f,89c2588fc,89c2588f9,89c2588f84
949710635859645,40.816216963588,-73.930849987279,89c2f5d,89c2f5dc,89c2f5d9,89c2f5d9c,89c2f5d9f,89c2f5d9e4
639505636919620,40.710069028012,-74.001788451795,89c25a3,89c25a24,89c25a23,89c25a234,89c25a237,89c25a236c
155926066484005,40.751141775186,-73.973174389558,89c2591,89c25904,89c25903,89c259034,89c259031,89c259031c
931980844289693,40.761919976911,-73.942104902857,89c258d,89c258cc,89c258cf,89c258cec,89c258ce9,89c258ce84
326117582243192,40.725725991482,-73.944531787287,89c2595,89c2594c,89c25949,89c259494,89c259493,89c2594924
470423017405008,40.733129862655,-73.920222419485,89c25ed,89c25ec4,89c25ec5,89c25ec44,89c25ec45,89c25ec444
1685094611879766,40.773245198538,-73.993230275652,89c2585,89c2585c,89c2585d,89c2585cc,89c2585cf,89c2585ce4
286980026480206,40.719442168282,-73.979042893059,89c2597,89c2597c,89c2597f,89c2597ec,89c2597ed,89c2597ecc
1106564949870519,40.737366072294,-73.955193285147,89c2593,89c2593c,89c2593d,89c2593c4,89c2593c3,89c2593c3c
914526275788667,40.707833770064,-73.919327636403,89c25eb,89c25ea4,89c25ea7,89c25ea74,89c25ea73,89c25ea73c
543793613979939,40.706968915639,-73.961223068565,89c25bd,89c25bdc,89c25bdd,89c25bddc,89c25bddd,89c25bdddc
621288915937950,40.74383727616,-73.956224327257,89c2593,89c25924,89c25923,89c259234,89c259231,89c2592304
231976352030647,40.78748562521,-73.977339233832,89c2589,89c25884,89c25887,89c25886c,89c258869,89c258869c
316378056533061,40.813209092757,-73.926269283995,89c2f5d,89c2f5dc,89c2f5db,89c2f5db4,89c2f5db1,89c2f5db1c
587760538771174,40.735863331015,-73.92301613948,89c25ed,89c25ec4,89c25ec5,89c25ec54,89c25ec55,89c25ec544
135625205277708,40.806887633801,-73.93345432542,89c2f5f,89c2f5e4,89c2f5e1,89c2f5e04,89c2f5e07,89c2f5e07c
4622994301049017,40.812256253209,-73.926293630633,89c2f5d,89c2f5dc,89c2f5db,89c2f5db4,89c2f5db7,89c2f5db6c
830258844538391,40.787080814228,-73.945044417576,89c258b,89c258ac,89c258a9,89c258a84,89c258a85,89c258a854
765344867482307,40.793111537594,-73.991446821647,89c2587,89c2587c,89c25879,89c258794,89c258791,89c2587904
466885827753424,40.774113572923,-73.948923213514,89c258b,89c258bc,89c258b9,89c258b9c,89c258b9f,89c258b9ec
227240638772116,40.785504326858,-73.983863670435,89c2587,89c2587c,89c2587d,89c2587d4,89c2587d5,89c2587d44
337800161017254,40.774022151277,-73.945445154243,89c258b,89c258b4,89c258b7,89c258b74,89c258b73,89c258b72c
1219627911787277,40.718550043808,-73.948399678912,89c2595,89c2595c,89c2595b,89c2595ac,89c2595a9,89c2595a84
302054151538123,40.754140482217,-73.954520342256,89c258d,89c258dc,89c258df,89c258dec,89c258ded,89c258dec4
608156987249573,40.774574346841,-73.965461465084,89c2589,89c25894,89c25893,89c258934,89c258937,89c258937c
535161477854170,40.830366595526,-73.975251613015,89c2f65,89c2f654,89c2f657,89c2f656c,89c2f656f,89c2f656f4
2978180972426973,40.769031636428,-73.916401405489,89c25f5,89c25f44,89c25f41,89c25f414,89c25f411,89c25f4114
486418739267680,40.792464253133,-73.975259637941,89c2589,89c25884,89c25883,89c258824,89c258827,89c258826c
137064405067747,40.75315499725,-73.966645009881,89c258f,89c258e4,89c258e3,89c258e24,89c258e21,89c258e20c
1639837779544223,40.753348800771,-73.996086373065,89c259b,89c259b4,89c259b3,89c259b24,89c259b27,89c259b26c
195506012415407,40.748594690856,-74.005960909148,89c259b,89c259b4,89c259b7,89c259b7c,89c259b7f,89c259b7fc
167796238597398,40.830332636852,-73.920752695261,89c2f43,89c2f434,89c2f431,89c2f4314,89c2f4317,89c2f4317c
297899498648830,40.734150241709,-73.974857188096,89c2597,89c25974,89c25973,89c259734,89c259733,89c259732c
976962996408164,40.743211723715,-73.956247036406,89c2593,89c25924,89c25923,89c259234,89c259231,89c259231c
302612787990300,40.82121192932,-73.930667626349,89c2f5d,89c2f5d4,89c2f5d7,89c2f5d6c,89c2f5d6b,89c2f5d6ac
227411372521506,40.812590405625,-73.926077227768,89c2f5d,89c2f5dc,89c2f5db,89c2f5db4,89c2f5db1,89c2f5db14
297243535362251,40.811791086736,-73.957432189188,89c2f67,89c2f66c,89c2f66b,89c2f66ac,89c2f66ad,89c2f66ac4
295867108751873,40.74370952294,-73.915806338188,89c25ed,89c25edc,89c25edf,89c25edf4,89c25edf1,89c25edf0c
5237148722967352,40.772946322022,-73.993254272582,89c2585,89c2585c,89c2585d,89c2585cc,89c2585cf,89c2585cec
